order_id,seller_state,customer_state,seller_region,customer_region,shipping_distance_band,shipping_zone,estimated_delivery_days,actual_delivery_days,delivery_delay_days,late_delivery_flag,shipping_cost_usd,scenario_name
order_0004145,PA,FL,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,15.72,baseline
order_0004146,IL,IL,Midwest,Midwest,same_state,zone_1,4,5.0,1.0,True,4.78,baseline
order_0004147,TX,TX,South,South,same_state,zone_1,5,5.0,0.0,False,4.03,baseline
order_0004148,CT,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,16.43,baseline
order_0004149,NJ,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,9.75,baseline
order_0004150,NY,LA,Northeast,South,cross_region,zone_3,9,11.0,2.0,True,8.57,baseline
order_0004151,NY,OK,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.69,baseline
order_0004152,IL,NC,Midwest,South,cross_region,zone_3,9,,,False,9.52,baseline
order_0004153,MI,PA,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,7.92,baseline
order_0004154,TX,IL,South,Midwest,cross_region,zone_3,10,10.0,0.0,False,37.76,baseline
order_0004155,TX,CA,South,West,cross_region,zone_3,9,12.0,3.0,True,47.93,baseline
order_0004156,HI,CO,West,West,same_region,zone_2,6,6.0,0.0,False,6.0,baseline
order_0004157,TX,NC,South,South,same_region,zone_2,7,7.0,0.0,False,7.02,baseline
order_0004158,OR,OH,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,38.48,baseline
order_0004159,MA,PA,Northeast,Northeast,same_region,zone_2,7,6.0,0.0,False,17.99,baseline
order_0004160,OH,KS,Midwest,Midwest,same_region,zone_2,7,11.0,4.0,True,4.93,baseline
order_0004161,GA,MO,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.67,baseline
order_0004162,NJ,VT,Northeast,Northeast,same_region,zone_2,7,,,False,13.4,baseline
order_0004163,HI,MS,West,South,remote,zone_4,11,12.0,1.0,True,11.82,baseline
order_0004164,FL,NH,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,28.56,baseline
order_0004165,OR,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,16.42,baseline
order_0004166,OH,TX,Midwest,South,cross_region,zone_3,9,8.0,0.0,False,9.23,baseline
order_0004167,HI,OH,West,Midwest,remote,zone_4,11,13.0,2.0,True,26.74,baseline
order_0004168,HI,TX,West,South,remote,zone_4,12,13.0,1.0,True,14.82,baseline
order_0004169,PA,DC,Northeast,South,cross_region,zone_3,10,9.0,0.0,False,18.24,baseline
order_0004170,NJ,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.95,baseline
order_0004171,NJ,CA,Northeast,West,cross_region,zone_3,8,7.0,0.0,False,25.05,baseline
order_0004172,SC,TX,South,South,same_region,zone_2,6,6.0,0.0,False,11.8,baseline
order_0004173,CA,CA,West,West,same_state,zone_1,5,,,False,3.96,baseline
order_0004174,NH,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,42.59,baseline
order_0004175,TX,NJ,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,7.77,baseline
order_0004176,HI,CA,West,West,same_region,zone_2,6,6.0,0.0,False,5.3,baseline
order_0004177,WA,FL,West,South,cross_region,zone_3,8,8.0,0.0,False,7.7,baseline
order_0004178,GA,GA,South,South,same_state,zone_1,5,5.0,0.0,False,6.97,baseline
order_0004179,KY,KS,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,12.91,baseline
order_0004180,CA,OH,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,16.75,baseline
order_0004181,CA,NC,West,South,cross_region,zone_3,9,9.0,0.0,False,8.24,baseline
order_0004182,CA,NC,West,South,cross_region,zone_3,9,13.0,4.0,True,24.31,baseline
order_0004183,LA,CA,South,West,cross_region,zone_3,8,7.0,0.0,False,12.44,baseline
order_0004184,HI,NH,West,Northeast,remote,zone_4,13,13.0,0.0,False,14.51,baseline
order_0004185,AL,MI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,9.13,baseline
order_0004186,SD,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,7.7,baseline
order_0004187,NJ,NE,Northeast,Midwest,cross_region,zone_3,10,10.0,0.0,False,17.22,baseline
order_0004188,NY,MO,Northeast,Midwest,cross_region,zone_3,9,10.0,1.0,True,10.24,baseline
order_0004189,ME,TX,Northeast,South,cross_region,zone_3,9,11.0,2.0,True,17.21,baseline
order_0004190,FL,TX,South,South,same_region,zone_2,7,6.0,0.0,False,11.03,baseline
order_0004191,NY,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.91,baseline
order_0004192,AR,KS,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,27.19,baseline
order_0004193,OH,FL,Midwest,South,cross_region,zone_3,9,13.0,4.0,True,46.28,baseline
order_0004194,NE,GA,Midwest,South,cross_region,zone_3,9,8.0,0.0,False,29.37,baseline
order_0004195,LA,TN,South,South,same_region,zone_2,6,6.0,0.0,False,20.35,baseline
order_0004196,TX,VA,South,South,same_region,zone_2,7,6.0,0.0,False,5.88,baseline
order_0004197,FL,TX,South,South,same_region,zone_2,8,8.0,0.0,False,19.56,baseline
order_0004198,PA,NC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,24.14,baseline
order_0004199,IL,PA,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,15.5,baseline
order_0004200,TX,NH,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,7.63,baseline
order_0004201,NY,CA,Northeast,West,cross_region,zone_3,9,8.0,0.0,False,7.9,baseline
order_0004202,TX,PA,South,Northeast,cross_region,zone_3,10,9.0,0.0,False,28.02,baseline
order_0004203,HI,CA,West,West,same_region,zone_2,6,6.0,0.0,False,19.05,baseline
order_0004204,IL,IL,Midwest,Midwest,same_state,zone_1,6,6.0,0.0,False,4.58,baseline
order_0004205,OH,GA,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,24.14,baseline
order_0004206,HI,VA,West,South,remote,zone_4,11,10.0,0.0,False,39.44,baseline
order_0004207,HI,TX,West,South,remote,zone_4,11,10.0,0.0,False,15.82,baseline
order_0004208,NM,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,24.75,baseline
order_0004209,FL,NC,South,South,same_region,zone_2,6,6.0,0.0,False,5.83,baseline
order_0004210,FL,CA,South,West,cross_region,zone_3,10,13.0,3.0,True,18.01,baseline
order_0004211,FL,TX,South,South,same_region,zone_2,7,10.0,3.0,True,6.71,baseline
order_0004212,CA,DC,West,South,cross_region,zone_3,9,8.0,0.0,False,8.66,baseline
order_0004213,CA,NM,West,West,same_region,zone_2,7,7.0,0.0,False,5.2,baseline
order_0004214,NY,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.61,baseline
order_0004215,GA,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,20.07,baseline
order_0004216,AR,MI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,18.95,baseline
order_0004217,AZ,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,8.23,baseline
order_0004218,TX,OH,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,10.19,baseline
order_0004219,MO,PA,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,9.94,baseline
order_0004220,HI,OH,West,Midwest,remote,zone_4,11,14.0,3.0,True,14.25,baseline
order_0004221,FL,NY,South,Northeast,cross_region,zone_3,9,,,False,7.46,baseline
order_0004222,PA,MI,Northeast,Midwest,cross_region,zone_3,8,8.0,0.0,False,36.74,baseline
order_0004223,OH,CO,Midwest,West,cross_region,zone_3,9,,,False,10.36,baseline
order_0004224,PA,NE,Northeast,Midwest,cross_region,zone_3,10,13.0,3.0,True,9.02,baseline
order_0004225,TX,TX,South,South,same_state,zone_1,6,,,False,13.73,baseline
order_0004226,PA,MS,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.45,baseline
order_0004227,NV,TX,West,South,cross_region,zone_3,10,10.0,0.0,False,37.54,baseline
order_0004228,CA,CA,West,West,same_state,zone_1,5,,,False,5.68,baseline
order_0004229,OH,PA,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,25.79,baseline
order_0004230,MO,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,8.19,baseline
order_0004231,CA,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,9.35,baseline
order_0004232,SC,NY,South,Northeast,cross_region,zone_3,8,8.0,0.0,False,8.84,baseline
order_0004233,CA,FL,West,South,cross_region,zone_3,10,9.0,0.0,False,17.7,baseline
order_0004234,OH,NY,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,7.34,baseline
order_0004235,AZ,NV,West,West,same_region,zone_2,7,7.0,0.0,False,12.88,baseline
order_0004236,IL,OH,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,12.21,baseline
order_0004237,CA,KS,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,9.04,baseline
order_0004238,MS,GA,South,South,same_region,zone_2,7,6.0,0.0,False,6.6,baseline
order_0004239,NJ,MI,Northeast,Midwest,cross_region,zone_3,9,11.0,2.0,True,9.18,baseline
order_0004240,TX,MD,South,South,same_region,zone_2,7,7.0,0.0,False,5.1,baseline
order_0004241,CA,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,9.75,baseline
order_0004242,HI,OH,West,Midwest,remote,zone_4,11,11.0,0.0,False,11.93,baseline
order_0004243,CA,NH,West,Northeast,cross_region,zone_3,8,8.0,0.0,False,11.01,baseline
order_0004244,IL,NY,Midwest,Northeast,cross_region,zone_3,8,13.0,5.0,True,16.83,baseline
order_0004245,GA,ID,South,West,cross_region,zone_3,9,8.0,0.0,False,11.53,baseline
order_0004246,TX,CA,South,West,cross_region,zone_3,10,11.0,1.0,True,28.27,baseline
order_0004247,FL,GA,South,South,same_region,zone_2,7,7.0,0.0,False,4.95,baseline
order_0004248,IL,NY,Midwest,Northeast,cross_region,zone_3,10,10.0,0.0,False,23.6,baseline
order_0004249,ME,NH,Northeast,Northeast,same_region,zone_2,8,8.0,0.0,False,6.37,baseline
order_0004250,HI,VT,West,Northeast,remote,zone_4,11,16.0,5.0,True,25.59,baseline
order_0004251,TN,MI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,18.11,baseline
order_0004252,SD,TX,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,19.62,baseline
order_0004253,KS,NY,Midwest,Northeast,cross_region,zone_3,10,,,False,16.84,baseline
order_0004254,SC,RI,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,7.78,baseline
order_0004255,IA,TX,Midwest,South,cross_region,zone_3,8,11.0,3.0,True,25.12,baseline
order_0004256,NH,TN,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,16.09,baseline
order_0004257,IL,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,49.73,baseline
order_0004258,CA,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,9.21,baseline
order_0004259,CA,MI,West,Midwest,cross_region,zone_3,9,13.0,4.0,True,11.03,baseline
order_0004260,NJ,GA,Northeast,South,cross_region,zone_3,9,,,False,13.58,baseline
order_0004261,SC,TX,South,South,same_region,zone_2,7,6.0,0.0,False,6.67,baseline
order_0004262,FL,NJ,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,20.21,baseline
order_0004263,NM,RI,West,Northeast,cross_region,zone_3,10,10.0,0.0,False,8.92,baseline
order_0004264,ND,NC,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,9.09,baseline
order_0004265,HI,MN,West,Midwest,remote,zone_4,11,,,False,39.06,baseline
order_0004266,CA,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,18.54,baseline
order_0004267,CA,IA,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.79,baseline
order_0004268,NY,MD,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,14.82,baseline
order_0004269,TX,MI,South,Midwest,cross_region,zone_3,10,,,False,16.44,baseline
order_0004270,CA,TX,West,South,cross_region,zone_3,10,10.0,0.0,False,8.13,baseline
order_0004271,TX,CA,South,West,cross_region,zone_3,9,8.0,0.0,False,18.78,baseline
order_0004272,SC,SC,South,South,same_state,zone_1,4,4.0,0.0,False,3.8,baseline
order_0004273,OR,GA,West,South,cross_region,zone_3,9,9.0,0.0,False,23.87,baseline
order_0004274,NJ,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.4,baseline
order_0004275,MI,NJ,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,16.47,baseline
order_0004276,TN,WV,South,South,same_region,zone_2,6,6.0,0.0,False,5.0,baseline
order_0004277,OR,CA,West,West,same_region,zone_2,8,7.0,0.0,False,5.46,baseline
order_0004278,TX,FL,South,South,same_region,zone_2,7,7.0,0.0,False,5.73,baseline
order_0004279,LA,MI,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,24.76,baseline
order_0004280,FL,IL,South,Midwest,cross_region,zone_3,10,10.0,0.0,False,15.68,baseline
order_0004281,PA,NY,Northeast,Northeast,same_region,zone_2,8,7.0,0.0,False,5.25,baseline
order_0004282,OH,GA,Midwest,South,cross_region,zone_3,9,8.0,0.0,False,8.1,baseline
order_0004283,MT,WV,West,South,cross_region,zone_3,8,8.0,0.0,False,10.5,baseline
order_0004284,WA,OK,West,South,cross_region,zone_3,8,7.0,0.0,False,7.33,baseline
order_0004285,CA,PA,West,Northeast,cross_region,zone_3,10,,,False,19.42,baseline
order_0004286,MA,NC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,24.65,baseline
order_0004287,NY,UT,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.81,baseline
order_0004288,PA,NY,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.66,baseline
order_0004289,MT,IL,West,Midwest,cross_region,zone_3,9,,,False,9.15,baseline
order_0004290,OR,CA,West,West,same_region,zone_2,7,7.0,0.0,False,12.32,baseline
order_0004291,TN,IL,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,24.86,baseline
order_0004292,IL,IL,Midwest,Midwest,same_state,zone_1,5,5.0,0.0,False,4.26,baseline
order_0004293,MD,OH,South,Midwest,cross_region,zone_3,10,10.0,0.0,False,8.43,baseline
order_0004294,TX,SC,South,South,same_region,zone_2,8,,,False,6.85,baseline
order_0004295,WA,IN,West,Midwest,cross_region,zone_3,9,11.0,2.0,True,15.25,baseline
order_0004296,FL,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,8.79,baseline
order_0004297,NY,GA,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,7.27,baseline
order_0004298,WA,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,7.45,baseline
order_0004299,AZ,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.01,baseline
order_0004300,IL,DE,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,11.76,baseline
order_0004301,CA,KY,West,South,cross_region,zone_3,9,9.0,0.0,False,12.53,baseline
order_0004302,MS,IL,South,Midwest,cross_region,zone_3,8,,,False,12.29,baseline
order_0004303,CA,FL,West,South,cross_region,zone_3,9,14.0,5.0,True,18.51,baseline
order_0004304,HI,VA,West,South,remote,zone_4,12,12.0,0.0,False,25.44,baseline
order_0004305,ME,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,17.2,baseline
order_0004306,FL,OH,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,18.07,baseline
order_0004307,WA,NM,West,West,same_region,zone_2,7,7.0,0.0,False,5.85,baseline
order_0004308,AK,NC,West,South,remote,zone_4,12,15.0,3.0,True,13.36,baseline
order_0004309,NY,IL,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,15.2,baseline
order_0004310,NY,OH,Northeast,Midwest,cross_region,zone_3,10,12.0,2.0,True,32.78,baseline
order_0004311,IA,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,16.42,baseline
order_0004312,CA,IL,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.96,baseline
order_0004313,TX,ID,South,West,cross_region,zone_3,10,10.0,0.0,False,8.82,baseline
order_0004314,GA,SC,South,South,same_region,zone_2,7,9.0,2.0,True,19.07,baseline
order_0004315,NJ,CA,Northeast,West,cross_region,zone_3,9,10.0,1.0,True,8.08,baseline
order_0004316,PA,GA,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,18.21,baseline
order_0004317,SC,TX,South,South,same_region,zone_2,6,6.0,0.0,False,6.7,baseline
order_0004318,NJ,TX,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,19.51,baseline
order_0004319,WA,MI,West,Midwest,cross_region,zone_3,10,15.0,5.0,True,28.41,baseline
order_0004320,AR,TN,South,South,same_region,zone_2,7,6.0,0.0,False,18.92,baseline
order_0004321,CA,TX,West,South,cross_region,zone_3,9,,,False,19.18,baseline
order_0004322,OK,AZ,South,West,cross_region,zone_3,10,15.0,5.0,True,8.35,baseline
order_0004323,HI,TN,West,South,remote,zone_4,11,11.0,0.0,False,15.85,baseline
order_0004324,HI,OH,West,Midwest,remote,zone_4,11,11.0,0.0,False,24.82,baseline
order_0004325,HI,AZ,West,West,same_region,zone_2,6,6.0,0.0,False,12.18,baseline
order_0004326,KY,NY,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,28.45,baseline
order_0004327,MD,RI,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,20.62,baseline
order_0004328,GA,LA,South,South,same_region,zone_2,7,6.0,0.0,False,19.06,baseline
order_0004329,IL,CA,Midwest,West,cross_region,zone_3,8,7.0,0.0,False,7.66,baseline
order_0004330,OH,WI,Midwest,Midwest,same_region,zone_2,7,6.0,0.0,False,18.22,baseline
order_0004331,GA,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,15.69,baseline
order_0004332,ID,AK,West,West,same_region,zone_2,7,7.0,0.0,False,30.99,baseline
order_0004333,SD,NY,Midwest,Northeast,cross_region,zone_3,10,9.0,0.0,False,19.61,baseline
order_0004334,FL,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,9.87,baseline
order_0004335,TN,NH,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,9.49,baseline
order_0004336,NJ,KS,Northeast,Midwest,cross_region,zone_3,10,,,False,26.64,baseline
order_0004337,IA,AZ,Midwest,West,cross_region,zone_3,10,9.0,0.0,False,17.42,baseline
order_0004338,NH,TX,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,8.93,baseline
order_0004339,IL,DC,Midwest,South,cross_region,zone_3,10,15.0,5.0,True,9.09,baseline
order_0004340,NY,HI,Northeast,West,remote,zone_4,11,11.0,0.0,False,67.23,baseline
order_0004341,TX,TX,South,South,same_state,zone_1,5,4.0,0.0,False,4.53,baseline
order_0004342,WY,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,8.84,baseline
order_0004343,CA,OH,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,15.86,baseline
order_0004344,RI,LA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,18.25,baseline
order_0004345,TX,IL,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,20.25,baseline
order_0004346,NJ,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,17.52,baseline
order_0004347,NE,MI,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,11.19,baseline
order_0004348,HI,CA,West,West,same_region,zone_2,6,5.0,0.0,False,9.95,baseline
order_0004349,TX,NC,South,South,same_region,zone_2,7,7.0,0.0,False,13.59,baseline
order_0004350,MN,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,7.43,baseline
order_0004351,TX,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,15.63,baseline
order_0004352,NV,MD,West,South,cross_region,zone_3,8,8.0,0.0,False,8.02,baseline
order_0004353,FL,MI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,10.76,baseline
order_0004354,NJ,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,7.77,baseline
order_0004355,CA,CT,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,11.53,baseline
order_0004356,TX,NM,South,West,cross_region,zone_3,10,9.0,0.0,False,8.11,baseline
order_0004357,FL,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,17.1,baseline
order_0004358,PA,MI,Northeast,Midwest,cross_region,zone_3,8,8.0,0.0,False,16.84,baseline
order_0004359,MS,KY,South,South,same_region,zone_2,6,10.0,4.0,True,10.47,baseline
order_0004360,CA,CA,West,West,same_state,zone_1,5,5.0,0.0,False,17.39,baseline
order_0004361,WV,IL,South,Midwest,cross_region,zone_3,10,12.0,2.0,True,27.81,baseline
order_0004362,CA,PA,West,Northeast,cross_region,zone_3,10,9.0,0.0,False,17.85,baseline
order_0004363,WA,NY,West,Northeast,cross_region,zone_3,9,8.0,0.0,False,15.47,baseline
order_0004364,OR,CA,West,West,same_region,zone_2,7,6.0,0.0,False,5.97,baseline
order_0004365,MN,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,16.93,baseline
order_0004366,AK,NM,West,West,same_region,zone_2,7,7.0,0.0,False,7.2,baseline
order_0004367,TX,TX,South,South,same_state,zone_1,5,4.0,0.0,False,4.01,baseline
order_0004368,CT,FL,Northeast,South,cross_region,zone_3,10,11.0,1.0,True,9.53,baseline
order_0004369,TX,MI,South,Midwest,cross_region,zone_3,9,,,False,8.27,baseline
order_0004370,OH,AZ,Midwest,West,cross_region,zone_3,9,8.0,0.0,False,8.81,baseline
order_0004371,NJ,LA,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,8.9,baseline
order_0004372,AZ,CA,West,West,same_region,zone_2,7,7.0,0.0,False,5.53,baseline
order_0004373,NY,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.96,baseline
order_0004374,CA,GA,West,South,cross_region,zone_3,10,10.0,0.0,False,8.97,baseline
order_0004375,IL,FL,Midwest,South,cross_region,zone_3,10,9.0,0.0,False,8.36,baseline
order_0004376,MI,NY,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,15.17,baseline
order_0004377,FL,TX,South,South,same_region,zone_2,7,7.0,0.0,False,10.91,baseline
order_0004378,AR,NY,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,8.18,baseline
order_0004379,IL,FL,Midwest,South,cross_region,zone_3,8,8.0,0.0,False,8.54,baseline
order_0004380,NY,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.18,baseline
order_0004381,CA,IL,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.89,baseline
order_0004382,TX,TX,South,South,same_state,zone_1,5,5.0,0.0,False,11.07,baseline
order_0004383,NM,OH,West,Midwest,cross_region,zone_3,9,13.0,4.0,True,34.14,baseline
order_0004384,HI,NY,West,Northeast,remote,zone_4,11,16.0,5.0,True,38.11,baseline
order_0004385,NJ,WA,Northeast,West,cross_region,zone_3,9,14.0,5.0,True,8.55,baseline
order_0004386,OR,CA,West,West,same_region,zone_2,7,7.0,0.0,False,6.19,baseline
order_0004387,NY,TX,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,8.75,baseline
order_0004388,AL,IL,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,8.38,baseline
order_0004389,GA,OH,South,Midwest,cross_region,zone_3,9,11.0,2.0,True,11.91,baseline
order_0004390,CA,DE,West,South,cross_region,zone_3,9,9.0,0.0,False,18.18,baseline
order_0004391,MO,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,7.54,baseline
order_0004392,AL,MN,South,Midwest,cross_region,zone_3,9,10.0,1.0,True,28.21,baseline
